"variables" "activity" "subject" "average"
"tBodyAccmeanXaxis" "WALKING_DOWNSTAIRS" 9 0.295923445
"tBodyAccmeanXaxis" "WALKING_DOWNSTAIRS" 10 0.290401594315789
"tBodyAccmeanXaxis" "WALKING_DOWNSTAIRS" 11 0.291605631956522
"tBodyAccmeanXaxis" "WALKING_DOWNSTAIRS" 12 0.281521097391304
"tBodyAccmeanXaxis" "WALKING_DOWNSTAIRS" 13 0.294907553404255
"tBodyAccmeanXaxis" "WALKING_DOWNSTAIRS" 14 0.293422115555556
"tBodyAccmeanXaxis" "WALKING_DOWNSTAIRS" 15 0.280198851190476
"tBodyAccmeanXaxis" "WALKING_DOWNSTAIRS" 16 0.295586802191489
"tBodyAccmeanXaxis" "WALKING_DOWNSTAIRS" 17 0.29391828326087
"tBodyAccmeanXaxis" "WALKING_DOWNSTAIRS" 18 0.288439468909091
"tBodyAccmeanXaxis" "WALKING_DOWNSTAIRS" 19 0.262688053871795
"tBodyAccmeanXaxis" "WALKING_DOWNSTAIRS" 20 0.296144421355556
"tBodyAccmeanXaxis" "WALKING_DOWNSTAIRS" 21 0.3014610196
"tBodyAccmeanXaxis" "WALKING_DOWNSTAIRS" 22 0.284458963861111
"tBodyAccmeanXaxis" "WALKING_DOWNSTAIRS" 23 0.289897411148148
"tBodyAccmeanXaxis" "WALKING_DOWNSTAIRS" 24 0.288631208909091
"tBodyAccmeanXaxis" "WALKING_DOWNSTAIRS" 25 0.291329666206897
"tBodyAccmeanXaxis" "WALKING_DOWNSTAIRS" 26 0.2792845828
"tBodyAccmeanXaxis" "WALKING_DOWNSTAIRS" 27 0.2975441875
"tBodyAccmeanXaxis" "WALKING_DOWNSTAIRS" 28 0.293642076521739
"tBodyAccmeanXaxis" "WALKING_DOWNSTAIRS" 29 0.293140441083333
"tBodyAccmeanXaxis" "WALKING_DOWNSTAIRS" 30 0.283190646967742
"tBodyAccmeanXaxis" "WALKING_UPSTAIRS" 1 0.255461689622641
"tBodyAccmeanXaxis" "WALKING_UPSTAIRS" 2 0.247164790395833
"tBodyAccmeanXaxis" "WALKING_UPSTAIRS" 3 0.260819873067797
"tBodyAccmeanXaxis" "WALKING_UPSTAIRS" 4 0.270876696730769
"tBodyAccmeanXaxis" "WALKING_UPSTAIRS" 5 0.268459469914894
"tBodyAccmeanXaxis" "WALKING_UPSTAIRS" 6 0.268229355098039
"tBodyAccmeanXaxis" "WALKING_UPSTAIRS" 7 0.248706923078431
"tBodyAccmeanXaxis" "WALKING_UPSTAIRS" 8 0.258880152048781
"tBodyAccmeanXaxis" "WALKING_UPSTAIRS" 9 0.262436475714286
"tBodyAccmeanXaxis" "WALKING_UPSTAIRS" 10 0.267121853404255
"tBodyAccmeanXaxis" "WALKING_UPSTAIRS" 11 0.263775859277778
"tBodyAccmeanXaxis" "WALKING_UPSTAIRS" 12 0.272970338653846
"tBodyAccmeanXaxis" "WALKING_UPSTAIRS" 13 0.258203939581818
"tBodyAccmeanXaxis" "WALKING_UPSTAIRS" 14 0.26242106612963
"tBodyAccmeanXaxis" "WALKING_UPSTAIRS" 15 0.270187595833333
"tBodyAccmeanXaxis" "WALKING_UPSTAIRS" 16 0.255986102627451
"tBodyAccmeanXaxis" "WALKING_UPSTAIRS" 17 0.252604768583333
"tBodyAccmeanXaxis" "WALKING_UPSTAIRS" 18 0.265401201896552
"tBodyAccmeanXaxis" "WALKING_UPSTAIRS" 19 0.242118808925
"tBodyAccmeanXaxis" "WALKING_UPSTAIRS" 20 0.252098317156863
"tBodyAccmeanXaxis" "WALKING_UPSTAIRS" 21 0.265194544680851
"tBodyAccmeanXaxis" "WALKING_UPSTAIRS" 22 0.248391534566667
"tBodyAccmeanXaxis" "WALKING_UPSTAIRS" 23 0.249995171031373
"tBodyAccmeanXaxis" "WALKING_UPSTAIRS" 24 0.269881106779661
"tBodyAccmeanXaxis" "WALKING_UPSTAIRS" 25 0.277995411384615
"tBodyAccmeanXaxis" "WALKING_UPSTAIRS" 26 0.272691394545455
"tBodyAccmeanXaxis" "WALKING_UPSTAIRS" 27 0.265770253921569
"tBodyAccmeanXaxis" "WALKING_UPSTAIRS" 28 0.262005841764706
"tBodyAccmeanXaxis" "WALKING_UPSTAIRS" 29 0.265423066877551
"tBodyAccmeanXaxis" "WALKING_UPSTAIRS" 30 0.271415642261538
"tBodyAccmeanYaxis" "LAYING" 1 -0.0405139534294
"tBodyAccmeanYaxis" "LAYING" 2 -0.0181587397583333
"tBodyAccmeanYaxis" "LAYING" 3 -0.0189556785048387
"tBodyAccmeanYaxis" "LAYING" 4 -0.0150031841055556
"tBodyAccmeanYaxis" "LAYING" 5 -0.0183042123269231
"tBodyAccmeanYaxis" "LAYING" 6 -0.0102529170561404
"tBodyAccmeanYaxis" "LAYING" 7 -0.0204411516884615
"tBodyAccmeanYaxis" "LAYING" 8 -0.0212281733881481
"tBodyAccmeanYaxis" "LAYING" 9 -0.020526821662
"tBodyAccmeanYaxis" "LAYING" 10 -0.024294484137931
"tBodyAccmeanYaxis" "LAYING" 11 -0.0176598052315789
"tBodyAccmeanYaxis" "LAYING" 12 -0.0175203917146667
"tBodyAccmeanYaxis" "LAYING" 13 -0.020440454366129
"tBodyAccmeanYaxis" "LAYING" 14 -0.0113424652490196
"tBodyAccmeanYaxis" "LAYING" 15 -0.0166296542054167
"tBodyAccmeanYaxis" "LAYING" 16 -0.0166103510562857
"tBodyAccmeanYaxis" "LAYING" 17 -0.0168462006729577
"tBodyAccmeanYaxis" "LAYING" 18 -0.0173937684615385
"tBodyAccmeanYaxis" "LAYING" 19 -0.0171426864421687
"tBodyAccmeanYaxis" "LAYING" 20 -0.0144406281132353
"tBodyAccmeanYaxis" "LAYING" 21 -0.0184233048415556
"tBodyAccmeanYaxis" "LAYING" 22 -0.0142629864502778
"tBodyAccmeanYaxis" "LAYING" 23 -0.0216553835833333
"tBodyAccmeanYaxis" "LAYING" 24 -0.0173555210111111
"tBodyAccmeanYaxis" "LAYING" 25 -0.0188943663671233
"tBodyAccmeanYaxis" "LAYING" 26 -0.0191895728026316
"tBodyAccmeanYaxis" "LAYING" 27 -0.0179867611216216
"tBodyAccmeanYaxis" "LAYING" 28 -0.0167537858225
"tBodyAccmeanYaxis" "LAYING" 29 -0.0171965484202899
"tBodyAccmeanYaxis" "LAYING" 30 -0.0194494098614286
"tBodyAccmeanYaxis" "SITTING" 1 -0.00130828765170213
"tBodyAccmeanYaxis" "SITTING" 2 -0.0156879937282609
"tBodyAccmeanYaxis" "SITTING" 3 -0.00350299841730769
"tBodyAccmeanYaxis" "SITTING" 4 -0.007163065158
"tBodyAccmeanYaxis" "SITTING" 5 -0.00990083527045455
"tBodyAccmeanYaxis" "SITTING" 6 -0.0145911615290909
"tBodyAccmeanYaxis" "SITTING" 7 -0.01461097580375
"tBodyAccmeanYaxis" "SITTING" 8 -0.00672550621304348
"tBodyAccmeanYaxis" "SITTING" 9 -0.02701677698
"tBodyAccmeanYaxis" "SITTING" 10 -0.015042681852037
"tBodyAccmeanYaxis" "SITTING" 11 -0.0149195616754717
"tBodyAccmeanYaxis" "SITTING" 12 -0.0157892988523529
"tBodyAccmeanYaxis" "SITTING" 13 -0.00587732936326531
"tBodyAccmeanYaxis" "SITTING" 14 -0.00870565463888889
"tBodyAccmeanYaxis" "SITTING" 15 -0.0117188472271186
"tBodyAccmeanYaxis" "SITTING" 16 -0.0102497939956522
"tBodyAccmeanYaxis" "SITTING" 17 -0.014156274084375
"tBodyAccmeanYaxis" "SITTING" 18 -0.0128691279736842
"tBodyAccmeanYaxis" "SITTING" 19 -0.016739260030137
"tBodyAccmeanYaxis" "SITTING" 20 -0.0147229305131818
"tBodyAccmeanYaxis" "SITTING" 21 -0.0144009705494118
"tBodyAccmeanYaxis" "SITTING" 22 -0.0123468446419355
"tBodyAccmeanYaxis" "SITTING" 23 -0.0133945015676471
"tBodyAccmeanYaxis" "SITTING" 24 -0.0131255097938235
"tBodyAccmeanYaxis" "SITTING" 25 -0.0147696808030769
"tBodyAccmeanYaxis" "SITTING" 26 -0.00713364541358974
"tBodyAccmeanYaxis" "SITTING" 27 -0.0155269799285714
"tBodyAccmeanYaxis" "SITTING" 28 -0.0185404441258333
"tBodyAccmeanYaxis" "SITTING" 29 -0.016630680375
"tBodyAccmeanYaxis" "SITTING" 30 -0.00804731295322581
"tBodyAccmeanYaxis" "STANDING" 1 -0.0161375901037736
"tBodyAccmeanYaxis" "STANDING" 2 -0.0184208270166667
"tBodyAccmeanYaxis" "STANDING" 3 -0.0143376555065574
"tBodyAccmeanYaxis" "STANDING" 4 -0.00948911098553571
"tBodyAccmeanYaxis" "STANDING" 5 -0.00700418554517857
"tBodyAccmeanYaxis" "STANDING" 6 -0.0181236327175439
"tBodyAccmeanYaxis" "STANDING" 7 -0.0145740341037736
"tBodyAccmeanYaxis" "STANDING" 8 -0.0148113067148148
"tBodyAccmeanYaxis" "STANDING" 9 -0.0200454954022222
"tBodyAccmeanYaxis" "STANDING" 10 -0.0155418603409091
"tBodyAccmeanYaxis" "STANDING" 11 -0.0171990886595745
"tBodyAccmeanYaxis" "STANDING" 12 -0.0169002543196721
"tBodyAccmeanYaxis" "STANDING" 13 -0.0167891993964912
"tBodyAccmeanYaxis" "STANDING" 14 -0.01520781344
"tBodyAccmeanYaxis" "STANDING" 15 -0.0183516360396226
"tBodyAccmeanYaxis" "STANDING" 16 -0.0165999672935897
"tBodyAccmeanYaxis" "STANDING" 17 -0.0174120064169231
"tBodyAccmeanYaxis" "STANDING" 18 -0.0166353518150685
"tBodyAccmeanYaxis" "STANDING" 19 -0.0154244056945205
"tBodyAccmeanYaxis" "STANDING" 20 -0.0180695049161644
"tBodyAccmeanYaxis" "STANDING" 21 -0.0167084730205618
"tBodyAccmeanYaxis" "STANDING" 22 -0.0158563207496825
"tBodyAccmeanYaxis" "STANDING" 23 -0.0177475547867647
"tBodyAccmeanYaxis" "STANDING" 24 -0.0144785340348986
"tBodyAccmeanYaxis" "STANDING" 25 -0.0163569730274324
"tBodyAccmeanYaxis" "STANDING" 26 -0.0166608306652703
"tBodyAccmeanYaxis" "STANDING" 27 -0.016593236445
"tBodyAccmeanYaxis" "STANDING" 28 -0.0172635124672152
"tBodyAccmeanYaxis" "STANDING" 29 -0.0172605869061538
"tBodyAccmeanYaxis" "STANDING" 30 -0.0170163887813559
"tBodyAccmeanYaxis" "WALKING" 1 -0.0173838185273684
"tBodyAccmeanYaxis" "WALKING" 2 -0.0185949199145763
"tBodyAccmeanYaxis" "WALKING" 3 -0.0171767844203448
"tBodyAccmeanYaxis" "WALKING" 4 -0.0148399475341667
"tBodyAccmeanYaxis" "WALKING" 5 -0.0172850317482679
"tBodyAccmeanYaxis" "WALKING" 6 -0.0168954189082456
"tBodyAccmeanYaxis" "WALKING" 7 -0.018653665345614
"tBodyAccmeanYaxis" "WALKING" 8 -0.0186628865310417
"tBodyAccmeanYaxis" "WALKING" 9 -0.0180891971284423
"tBodyAccmeanYaxis" "WALKING" 10 -0.017022351190566
"tBodyAccmeanYaxis" "WALKING" 11 -0.0166475833623729
"tBodyAccmeanYaxis" "WALKING" 12 -0.015560927606
"tBodyAccmeanYaxis" "WALKING" 13 -0.0185660651947368
"tBodyAccmeanYaxis" "WALKING" 14 -0.0217785380966102
"tBodyAccmeanYaxis" "WALKING" 15 -0.0170809740090741
"tBodyAccmeanYaxis" "WALKING" 16 -0.0204286929452941
"tBodyAccmeanYaxis" "WALKING" 17 -0.0184875403339344
"tBodyAccmeanYaxis" "WALKING" 18 -0.0178023631866071
"tBodyAccmeanYaxis" "WALKING" 19 -0.0191773587903846
"tBodyAccmeanYaxis" "WALKING" 20 -0.021199992245098
"tBodyAccmeanYaxis" "WALKING" 21 -0.0181610317526923
"tBodyAccmeanYaxis" "WALKING" 22 -0.0167213607957174
"tBodyAccmeanYaxis" "WALKING" 23 -0.0183618711932203
"tBodyAccmeanYaxis" "WALKING" 24 -0.0225446400534483
"tBodyAccmeanYaxis" "WALKING" 25 -0.0186477624716216
"tBodyAccmeanYaxis" "WALKING" 26 -0.0154259586949153
"tBodyAccmeanYaxis" "WALKING" 27 -0.0166478783221912
"tBodyAccmeanYaxis" "WALKING" 28 -0.0156759722981481
"tBodyAccmeanYaxis" "WALKING" 29 -0.0162915600588679
"tBodyAccmeanYaxis" "WALKING" 30 -0.0175880385730769
"tBodyAccmeanYaxis" "WALKING_DOWNSTAIRS" 1 -0.00991850461020408
"tBodyAccmeanYaxis" "WALKING_DOWNSTAIRS" 2 -0.0226614158361702
"tBodyAccmeanYaxis" "WALKING_DOWNSTAIRS" 3 -0.0193554079328571
"tBodyAccmeanYaxis" "WALKING_DOWNSTAIRS" 4 -0.00980200850666667
"tBodyAccmeanYaxis" "WALKING_DOWNSTAIRS" 5 -0.00850107533191489
"tBodyAccmeanYaxis" "WALKING_DOWNSTAIRS" 6 -0.019536840063125
"tBodyAccmeanYaxis" "WALKING_DOWNSTAIRS" 7 -0.0166332372978723
"tBodyAccmeanYaxis" "WALKING_DOWNSTAIRS" 8 -0.0211058674973684
"tBodyAccmeanYaxis" "WALKING_DOWNSTAIRS" 9 -0.0203994269075476
"tBodyAccmeanYaxis" "WALKING_DOWNSTAIRS" 10 -0.0200050770710526
"tBodyAccmeanYaxis" "WALKING_DOWNSTAIRS" 11 -0.0178097721219565
"tBodyAccmeanYaxis" "WALKING_DOWNSTAIRS" 12 -0.018084266865793
"tBodyAccmeanYaxis" "WALKING_DOWNSTAIRS" 13 -0.0143723839108511
"tBodyAccmeanYaxis" "WALKING_DOWNSTAIRS" 14 -0.0200141413657778
"tBodyAccmeanYaxis" "WALKING_DOWNSTAIRS" 15 -0.00563047804309524
"tBodyAccmeanYaxis" "WALKING_DOWNSTAIRS" 16 -0.0183898583787234
"tBodyAccmeanYaxis" "WALKING_DOWNSTAIRS" 17 -0.0167359404347826
"tBodyAccmeanYaxis" "WALKING_DOWNSTAIRS" 18 -0.0168666920221818
"tBodyAccmeanYaxis" "WALKING_DOWNSTAIRS" 19 -0.0145942275069487
"tBodyAccmeanYaxis" "WALKING_DOWNSTAIRS" 20 -0.00964120773155556
"tBodyAccmeanYaxis" "WALKING_DOWNSTAIRS" 21 -0.0173195390157778
"tBodyAccmeanYaxis" "WALKING_DOWNSTAIRS" 22 -0.0197999371686389
"tBodyAccmeanYaxis" "WALKING_DOWNSTAIRS" 23 -0.0162111457238889
"tBodyAccmeanYaxis" "WALKING_DOWNSTAIRS" 24 -0.0145730348310909
"tBodyAccmeanYaxis" "WALKING_DOWNSTAIRS" 25 -0.0210170522987931
"tBodyAccmeanYaxis" "WALKING_DOWNSTAIRS" 26 -0.01262580966778
"tBodyAccmeanYaxis" "WALKING_DOWNSTAIRS" 27 -0.0135564467159091
"tBodyAccmeanYaxis" "WALKING_DOWNSTAIRS" 28 -0.0220230465913043
"tBodyAccmeanYaxis" "WALKING_DOWNSTAIRS" 29 -0.01494121505625
"tBodyAccmeanYaxis" "WALKING_DOWNSTAIRS" 30 -0.0174383900204839
"tBodyAccmeanYaxis" "WALKING_UPSTAIRS" 1 -0.0239531492643396
"tBodyAccmeanYaxis" "WALKING_UPSTAIRS" 2 -0.0214121132045833
"tBodyAccmeanYaxis" "WALKING_UPSTAIRS" 3 -0.0324109410555932
"tBodyAccmeanYaxis" "WALKING_UPSTAIRS" 4 -0.0319804295729615
"tBodyAccmeanYaxis" "WALKING_UPSTAIRS" 5 -0.0325269755153191
"tBodyAccmeanYaxis" "WALKING_UPSTAIRS" 6 -0.0272425385070588
"tBodyAccmeanYaxis" "WALKING_UPSTAIRS" 7 -0.0275639005607843
"tBodyAccmeanYaxis" "WALKING_UPSTAIRS" 8 -0.0282415136341463
"tBodyAccmeanYaxis" "WALKING_UPSTAIRS" 9 -0.0195101099975714
"tBodyAccmeanYaxis" "WALKING_UPSTAIRS" 10 -0.0143854920340426
"tBodyAccmeanYaxis" "WALKING_UPSTAIRS" 11 -0.0303157822055556
"tBodyAccmeanYaxis" "WALKING_UPSTAIRS" 12 -0.0263574903403846
"tBodyAccmeanYaxis" "WALKING_UPSTAIRS" 13 -0.0277392253910909
"tBodyAccmeanYaxis" "WALKING_UPSTAIRS" 14 -0.0204388180024074
"tBodyAccmeanYaxis" "WALKING_UPSTAIRS" 15 -0.0287523860708333
"tBodyAccmeanYaxis" "WALKING_UPSTAIRS" 16 -0.0143654945011765
"tBodyAccmeanYaxis" "WALKING_UPSTAIRS" 17 -0.0228645614308333
"tBodyAccmeanYaxis" "WALKING_UPSTAIRS" 18 -0.0222060684378914
"tBodyAccmeanYaxis" "WALKING_UPSTAIRS" 19 -0.0303986615775
"tBodyAccmeanYaxis" "WALKING_UPSTAIRS" 20 -0.0282258047588235
"tBodyAccmeanYaxis" "WALKING_UPSTAIRS" 21 -0.0237218695148936
"tBodyAccmeanYaxis" "WALKING_UPSTAIRS" 22 -0.0268622561133333
"tBodyAccmeanYaxis" "WALKING_UPSTAIRS" 23 -0.0323844029237255
"tBodyAccmeanYaxis" "WALKING_UPSTAIRS" 24 -0.0251979434569492
"tBodyAccmeanYaxis" "WALKING_UPSTAIRS" 25 -0.0269863524264615
"tBodyAccmeanYaxis" "WALKING_UPSTAIRS" 26 -0.0281633797398182
"tBodyAccmeanYaxis" "WALKING_UPSTAIRS" 27 -0.0200953324078431
"tBodyAccmeanYaxis" "WALKING_UPSTAIRS" 28 -0.0279443943478431
"tBodyAccmeanYaxis" "WALKING_UPSTAIRS" 29 -0.0299465312326531
"tBodyAccmeanYaxis" "WALKING_UPSTAIRS" 30 -0.0253311698786154
"tBodyAccmeanZaxis" "LAYING" 1 -0.11320355358
"tBodyAccmeanZaxis" "LAYING" 2 -0.107245610416667
"tBodyAccmeanZaxis" "LAYING" 3 -0.101300477506452
"tBodyAccmeanZaxis" "LAYING" 4 -0.110688150314815
"tBodyAccmeanZaxis" "LAYING" 5 -0.107937603673077
"tBodyAccmeanZaxis" "LAYING" 6 -0.133119570368421
"tBodyAccmeanZaxis" "LAYING" 7 -0.101361036576923
"tBodyAccmeanZaxis" "LAYING" 8 -0.102245365611111
"tBodyAccmeanZaxis" "LAYING" 9 -0.10754972144
"tBodyAccmeanZaxis" "LAYING" 10 -0.117168642362069
"tBodyAccmeanZaxis" "LAYING" 11 -0.108786578070175
"tBodyAccmeanZaxis" "LAYING" 12 -0.108160125666667
"tBodyAccmeanZaxis" "LAYING" 13 -0.104331864532258
"tBodyAccmeanZaxis" "LAYING" 14 -0.0868333315509804
"tBodyAccmeanZaxis" "LAYING" 15 -0.118530240291667
"tBodyAccmeanZaxis" "LAYING" 16 -0.107310493242857
"tBodyAccmeanZaxis" "LAYING" 17 -0.107006279704225
"tBodyAccmeanZaxis" "LAYING" 18 -0.107698927907692
"tBodyAccmeanZaxis" "LAYING" 19 -0.10898146186747
"tBodyAccmeanZaxis" "LAYING" 20 -0.104274322538235
"tBodyAccmeanZaxis" "LAYING" 21 -0.103253832233333
"tBodyAccmeanZaxis" "LAYING" 22 -0.110800924652778
"tBodyAccmeanZaxis" "LAYING" 23 -0.104256776291667
"tBodyAccmeanZaxis" "LAYING" 24 -0.107236237236111
"tBodyAccmeanZaxis" "LAYING" 25 -0.100428830260274
"tBodyAccmeanZaxis" "LAYING" 26 -0.105002540289474
"tBodyAccmeanZaxis" "LAYING" 27 -0.107699732837838
"tBodyAccmeanZaxis" "LAYING" 28 -0.1083448529625
"tBodyAccmeanZaxis" "LAYING" 29 -0.109462068173913
"tBodyAccmeanZaxis" "LAYING" 30 -0.1036581505
"tBodyAccmeanZaxis" "SITTING" 1 -0.104544182255319
"tBodyAccmeanZaxis" "SITTING" 2 -0.109218272456522
"tBodyAccmeanZaxis" "SITTING" 3 -0.0983579203269231
"tBodyAccmeanZaxis" "SITTING" 4 -0.10587459588
"tBodyAccmeanZaxis" "SITTING" 5 -0.108540300265909
"tBodyAccmeanZaxis" "SITTING" 6 -0.110127728709091
"tBodyAccmeanZaxis" "SITTING" 7 -0.122464597625
"tBodyAccmeanZaxis" "SITTING" 8 -0.104461049130435
"tBodyAccmeanZaxis" "SITTING" 9 -0.07537846886
"tBodyAccmeanZaxis" "SITTING" 10 -0.104253238796296
"tBodyAccmeanZaxis" "SITTING" 11 -0.112840218339623
"tBodyAccmeanZaxis" "SITTING" 12 -0.106307228960784
"tBodyAccmeanZaxis" "SITTING" 13 -0.0972465110836735
"tBodyAccmeanZaxis" "SITTING" 14 -0.100401490425926
"tBodyAccmeanZaxis" "SITTING" 15 -0.11366125320339
"tBodyAccmeanZaxis" "SITTING" 16 -0.0891404038405797
"tBodyAccmeanZaxis" "SITTING" 17 -0.11362408509375
"tBodyAccmeanZaxis" "SITTING" 18 -0.111904775824561
"tBodyAccmeanZaxis" "SITTING" 19 -0.10870765430137
"tBodyAccmeanZaxis" "SITTING" 20 -0.108369634515152
"tBodyAccmeanZaxis" "SITTING" 21 -0.112057887741176
"tBodyAccmeanZaxis" "SITTING" 22 -0.105827369516129
"tBodyAccmeanZaxis" "SITTING" 23 -0.103808679294118
"tBodyAccmeanZaxis" "SITTING" 24 -0.103041061426471
"tBodyAccmeanZaxis" "SITTING" 25 -0.109160440476923
"tBodyAccmeanZaxis" "SITTING" 26 -0.0974448692333333
"tBodyAccmeanZaxis" "SITTING" 27 -0.105521912588571
"tBodyAccmeanZaxis" "SITTING" 28 -0.111517939555556
"tBodyAccmeanZaxis" "SITTING" 29 -0.1104118192
"tBodyAccmeanZaxis" "SITTING" 30 -0.099515446133871
"tBodyAccmeanZaxis" "STANDING" 1 -0.110601817735849
"tBodyAccmeanZaxis" "STANDING" 2 -0.105908536055556
"tBodyAccmeanZaxis" "STANDING" 3 -0.101621722633148
"tBodyAccmeanZaxis" "STANDING" 4 -0.0961574905535714
"tBodyAccmeanZaxis" "STANDING" 5 -0.102171095696429
"tBodyAccmeanZaxis" "STANDING" 6 -0.112172831947368
"tBodyAccmeanZaxis" "STANDING" 7 -0.0997778303207547
"tBodyAccmeanZaxis" "STANDING" 8 -0.106114996837037
"tBodyAccmeanZaxis" "STANDING" 9 -0.0952747481333333
"tBodyAccmeanZaxis" "STANDING" 10 -0.107964083931818
"tBodyAccmeanZaxis" "STANDING" 11 -0.108686630425532
"tBodyAccmeanZaxis" "STANDING" 12 -0.105526999754098
"tBodyAccmeanZaxis" "STANDING" 13 -0.112124137754386
"tBodyAccmeanZaxis" "STANDING" 14 -0.103817701790667
"tBodyAccmeanZaxis" "STANDING" 15 -0.105910832679245
"tBodyAccmeanZaxis" "STANDING" 16 -0.103657729076923
"tBodyAccmeanZaxis" "STANDING" 17 -0.111432145565
"tBodyAccmeanZaxis" "STANDING" 18 -0.108453355945205
"tBodyAccmeanZaxis" "STANDING" 19 -0.10904190460274
"tBodyAccmeanZaxis" "STANDING" 20 -0.100402759931507
"tBodyAccmeanZaxis" "STANDING" 21 -0.110417855808989
"tBodyAccmeanZaxis" "STANDING" 22 -0.104967423820635
"tBodyAccmeanZaxis" "STANDING" 23 -0.1105970177575
"tBodyAccmeanZaxis" "STANDING" 24 -0.108222553855072
"tBodyAccmeanZaxis" "STANDING" 25 -0.107352957594595
"tBodyAccmeanZaxis" "STANDING" 26 -0.110237796416216
"tBodyAccmeanZaxis" "STANDING" 27 -0.107835818025
"tBodyAccmeanZaxis" "STANDING" 28 -0.106579385202532
"tBodyAccmeanZaxis" "STANDING" 29 -0.108659067476923
"tBodyAccmeanZaxis" "STANDING" 30 -0.108756209835593
"tBodyAccmeanZaxis" "WALKING" 1 -0.111148103547368
"tBodyAccmeanZaxis" "WALKING" 2 -0.105500357966102
"tBodyAccmeanZaxis" "WALKING" 3 -0.112674859827586
"tBodyAccmeanZaxis" "WALKING" 4 -0.11140306485
"tBodyAccmeanZaxis" "WALKING" 5 -0.107741776464286
"tBodyAccmeanZaxis" "WALKING" 6 -0.110303165877193
"tBodyAccmeanZaxis" "WALKING" 7 -0.110912234947368
"tBodyAccmeanZaxis" "WALKING" 8 -0.107252090833333
"tBodyAccmeanZaxis" "WALKING" 9 -0.110820512307692
"tBodyAccmeanZaxis" "WALKING" 10 -0.109057512132075
"tBodyAccmeanZaxis" "WALKING" 11 -0.106096304033898
"tBodyAccmeanZaxis" "WALKING" 12 -0.10316110632
"tBodyAccmeanZaxis" "WALKING" 13 -0.111431456192982
"tBodyAccmeanZaxis" "WALKING" 14 -0.106756369135593
"tBodyAccmeanZaxis" "WALKING" 15 -0.107621819518519
"tBodyAccmeanZaxis" "WALKING" 16 -0.108804049803922
"tBodyAccmeanZaxis" "WALKING" 17 -0.109792122032787
"tBodyAccmeanZaxis" "WALKING" 18 -0.104218315464286
"tBodyAccmeanZaxis" "WALKING" 19 -0.122736673192308
"tBodyAccmeanZaxis" "WALKING" 20 -0.113539477098039
"tBodyAccmeanZaxis" "WALKING" 21 -0.104319332403846
"tBodyAccmeanZaxis" "WALKING" 22 -0.107112510934783
"tBodyAccmeanZaxis" "WALKING" 23 -0.113382994084746
"tBodyAccmeanZaxis" "WALKING" 24 -0.110595952913793
"tBodyAccmeanZaxis" "WALKING" 25 -0.108737636297297
"tBodyAccmeanZaxis" "WALKING" 26 -0.108927011474576
"tBodyAccmeanZaxis" "WALKING" 27 -0.112822289263158
"tBodyAccmeanZaxis" "WALKING" 28 -0.103714705396296
"tBodyAccmeanZaxis" "WALKING" 29 -0.106632427301887
"tBodyAccmeanZaxis" "WALKING" 30 -0.0986247068969231
"tBodyAccmeanZaxis" "WALKING_DOWNSTAIRS" 1 -0.107566190908163
"tBodyAccmeanZaxis" "WALKING_DOWNSTAIRS" 2 -0.116812942382979
"tBodyAccmeanZaxis" "WALKING_DOWNSTAIRS" 3 -0.116139842908163
"tBodyAccmeanZaxis" "WALKING_DOWNSTAIRS" 4 -0.1067775246
"tBodyAccmeanZaxis" "WALKING_DOWNSTAIRS" 5 -0.100319930659574
"tBodyAccmeanZaxis" "WALKING_DOWNSTAIRS" 6 -0.107209356208333
"tBodyAccmeanZaxis" "WALKING_DOWNSTAIRS" 7 -0.096938308587234
"tBodyAccmeanZaxis" "WALKING_DOWNSTAIRS" 8 -0.107598135394737
"tBodyAccmeanZaxis" "WALKING_DOWNSTAIRS" 9 -0.0910278793952381
"tBodyAccmeanZaxis" "WALKING_DOWNSTAIRS" 10 -0.110848597247368
"tBodyAccmeanZaxis" "WALKING_DOWNSTAIRS" 11 -0.111070149978261
"tBodyAccmeanZaxis" "WALKING_DOWNSTAIRS" 12 -0.10955593226087
"tBodyAccmeanZaxis" "WALKING_DOWNSTAIRS" 13 -0.101993941531915
"tBodyAccmeanZaxis" "WALKING_DOWNSTAIRS" 14 -0.0928330165533333
"tBodyAccmeanZaxis" "WALKING_DOWNSTAIRS" 15 -0.110526066428571
"tBodyAccmeanZaxis" "WALKING_DOWNSTAIRS" 16 -0.119873705148936
"tBodyAccmeanZaxis" "WALKING_DOWNSTAIRS" 17 -0.0892432745173913
"tBodyAccmeanZaxis" "WALKING_DOWNSTAIRS" 18 -0.1033908092
"tBodyAccmeanZaxis" "WALKING_DOWNSTAIRS" 19 -0.133695240660974
"tBodyAccmeanZaxis" "WALKING_DOWNSTAIRS" 20 -0.104602925937778
"tBodyAccmeanZaxis" "WALKING_DOWNSTAIRS" 21 -0.09816866218
"tBodyAccmeanZaxis" "WALKING_DOWNSTAIRS" 22 -0.1074157796
"tBodyAccmeanZaxis" "WALKING_DOWNSTAIRS" 23 -0.0988123712574074
"tBodyAccmeanZaxis" "WALKING_DOWNSTAIRS" 24 -0.104818820272727
"tBodyAccmeanZaxis" "WALKING_DOWNSTAIRS" 25 -0.107192376965517
"tBodyAccmeanZaxis" "WALKING_DOWNSTAIRS" 26 -0.1064396194
